合唱/がっしょう	ヲ格	含む/ふくむ
含む/ふくむ	連格	演奏/えんそう
演奏/えんそう	未格	堪能/たんのう
良い/よい	連用	堪能/たんのう
斎場/さいじょう	未格	斎場/さいじょう
白鳥/しらとり	ニ格	有る/ある
有る/ある	連格	斎場/さいじょう
民間/みんかん	ノ格	斎場/さいじょう
斎場/さいじょう	連用	経営/けいえい
会社/かいしゃ	複合辞連用	経営/けいえい
斎場/さいじょう	未格	改築/かいちく+する/する+れる/れる
元年/がんねん	隣	１２/１２+月/がつ
１２/１２+月/がつ	無格従属:-2	改築/かいちく+する/する+れる/れる
同/どう+社/しゃ	ノ格	運営/うんえい
運営/うんえい	連格	６/ろく+か所/かしょ
６/ろく+か所/かしょ	ノ格	斎場/さいじょう
斎場/さいじょう	ノ格	中/なか
中/なか	デ格	最初だ/さいしょだ
最初だ/さいしょだ	連用	改築/かいちく+する/する+れる/れる
負け/まけv+犬/いぬ	ノ格	まんま/まんま
まんま/まんま	ノ格	生活/せいかつ
生活/せいかつ	ヲ格	送る/おくる~テ形+いる/いる
送る/おくる	連格	中/なか
中/なか	連用	受ける/うける
まさか/まさか	ノ格	宣告/せんこく
宣告/せんこく	ヲ格	受ける/うける
しかも/しかも	連用	進行/しんこう+する/する~テ形+る/る
ちょっと/ちょっと	連用	進行/しんこう+する/する~テ形+る/る
まだ/まだ	連用	選べる/えらべる
未来/みらい	未格	選べる/えらべる
選べる/えらべる	連用	信ずる/しんずる~テ形+ます/ます
信ずる/しんずる	連用	望める/のぞめる
子宮/しきゅう	ヲ格	失う/うしなう
失う/うしなう	連用	望める/のぞめる
欲しい/ほしい	連格	子供/こども
子供/こども	未格	望める/のぞめる
当社/とうしゃ	ノ格	方針/ほうしん
方針/ほうしん	ト格	選定/せんてい
取引先/とりひきさき	ノ格	選定/せんてい
選定/せんてい	ヲ格	する/する
する/する	連格	際/さい
際/さい	ノ格	基準/きじゅん
基準/きじゅん	ヲ格	公開/こうかい+する/する~テ形+いる/いる
取り引き/とりひき	ヲ格	開始/かいし
開始/かいし	連体	手続き/てつづき
手続き/てつづき	ニツク	説明/せつめい
保全/ほぜん	ヲ格	考慮/こうりょ
考慮/こうりょ	連格	調達/ちょうたつ
調達/ちょうたつ	ヲ格	行う/おこなう~テ形+いる/いる
千/せん+年/ねん	隣	昔/むかし
昔/むかし	無格	出現/しゅつげん
薬師如来/やくしにょらい	ノ格	御告げ/おつげ
御告げ/おつげ	デ格	出現/しゅつげん
霊/れい+泉/せん	ト格	する/する
する/する	連用	出現/しゅつげん
出現/しゅつげん	ト格	伝わる/つたわる
時代/じだい	ニ格	栄える/さかえる
宿場町/しゅくばまち	ト格	する/する
する/する	連用	栄える/さかえる
栄える/さかえる	連用	残る/のこる
古い/ふるい	連体	情緒/じょうちょ
良い/よい	連体	情緒/じょうちょ
情緒/じょうちょ	ガ格	残る/のこる
板張り/いたばり	デ格	捻る/ひねる
四角い/しかくい	連格	箱/はこ
箱/はこ	ノ格	井戸/いど
井戸/いど	ガ格	有る/ある
随所/ずいしょ	ニ格	有る/ある
有る/ある	連用	捻る/ひねる
蛇口/じゃぐち	ヲ格	捻る/ひねる
捻る/ひねる	ト格	出る/でる~テ形+くる/くる
湯/ゆ	ガ格	出る/でる~テ形+くる/くる
代/だい?台/だい?大/だい?題/だい	未格	会社/かいしゃ
埼玉/さいたま+県/けん	ニ格	有る/ある
本社/ほんしゃ	ガ格	有る/ある
有る/ある	連格	ショップ/しょっぷ
ショップ/しょっぷ	ノ格	会社/かいしゃ
熱帯/ねったい+魚/ぎょ	連体:ヤ	犬/いぬ
犬/いぬ	連体:ヤ	猫/ねこ
猫/ねこ	連体	昆虫/こんちゅう
昆虫/こんちゅう	未格	扱う/あつかう~テ形+いる/いる
セール/せーる	未格	行う/おこなう+れる/れる~テ形+いる/いる
定期/ていき+的だ/てきだ	連用	不定期だ/ふていきだ
不定期だ/ふていきだ	連用	行う/おこなう+れる/れる~テ形+いる/いる
妊娠/にんしん	ノ格	診断/しんだん
診断/しんだん	ヲ格	受ける/うける
受ける/うける	連用	届け出る/とどけでる
育成/いくせい+課/か	ニ格	届け出る/とどけでる
出生届け/しゅっしょうとどけ	連体:ヤ	健診/けんしん
健診/けんしん	デ格	渡す/わたす+する/する
今後/こんご	ノ格	母子/ぼし
母子/ぼし	ノ格	管理/かんり
管理/かんり	デ格	必要だ/ひつようだ
必要だ/ひつようだ	連格	手帳/てちょう
手帳/てちょう	ヲ格	渡す/わたす+する/する
既に/すでに	連用	転入/てんにゅう+する/する+れる/れる
手帳/てちょう	ヲ格	転入/てんにゅう+する/する+れる/れる
持ち/もちv	デ格	転入/てんにゅう+する/する+れる/れる
転入/てんにゅう	連格	方/かた
方/かた	未格	相談/そうだん+下さる/くださる
負担/ふたん	ニツク	相談/そうだん+下さる/くださる
イギリス/いぎりす	デ格	買う/かう
買う/かう	連格	ニードルポイント/ニードルポイント
ニードルポイント/ニードルポイント	ノ格	クッション/くっしょん
繊細だ/せんさいだ	連格	刺繍/ししゅう
刺繍/ししゅう	ガ格	施す/ほどこす+れる/れる~テ形+いる/いる
今/いま	ノ格	自宅/じたく
自宅/じたく	ノ格	雰囲気/ふんいき
雰囲気/ふんいき	ニ格	合う/あう
ちょっと/ちょっと	連用	合う/あう
教徒/きょうと	ガ格	多い/おおい
多い/おおい	連格	インドネシア/いんどねしあ
インドネシア/いんどねしあ	ノ格	中/なか
中/なか	連用	占める/しめる
バリ/バリ+島/とう	デ格	占める/しめる
教徒/きょうと	ガ格	占める/しめる
多数/たすう	ヲ格	占める/しめる
その/その	連体	文化/ぶんか
文化/ぶんか	ノ格	独自/どくじa+性/せい
独自/どくじa+性/せい	ガ格	推し量る/おしはかる
人々/ひとびと	未格	営む/いとなむ~テ形+いる/いる
今も尚/いまもなお	連用	営む/いとなむ~テ形+いる/いる
宗教/しゅうきょう	ト格	結び付く/むすびつく
密接だ/みっせつだ	連用	結び付く/むすびつく
結び付く/むすびつく	連格	スタイル/すたいる
伝統/でんとう+的だ/てきだ	連格	スタイル/すたいる
スタイル/すたいる	デ格	営む/いとなむ~テ形+いる/いる
生活/せいかつ	ヲ格	営む/いとなむ~テ形+いる/いる
硝子/がらす	ニ格	貼る/はる
フィルム/ふぃるむ	ヲ格	貼る/はる
貼る/はる	連用	する/する
リード/りーど+線/せん	デ格	する/する
縁取り/ふちどりv	ヲ格	する/する
する/する	連格	アート/あーと
二/に+人/にん	ノ格	挙式/きょしき+日/ひ
挙式/きょしき+日/ひ	ガ格	入る/はいる
付き/つきv	連用	飾る/かざる
部屋/へや	ニ格	吊るす/つるす
吊るす/つるす	連用	飾る/かざる
土砂降り/どしゃぶり	ノ格	雨/あめ
雨/あめ	ガ格	続く/つづく
続く/つづく	連格	週/しゅう
週/しゅう	連用	行く/いく~テ形+みる/みる
四季/しき	ノ格	蔵/くら
蔵/くら	同格連体	庭/にわ
りす/りす	ノ格	庭/にわ
庭/にわ	ニ格	行く/いく~テ形+みる/みる
四季/しき	ノ格	蔵/くら
蔵/くら	ニ格	久し振りだ/ひさしぶりだ
久し振りだ/ひさしぶりだ	連格	訪問/ほうもん
我が家/わがや	ガ格	到着/とうちゃく
到着/とうちゃく	連用	射る/いる+する/する~テ形+くる/くる
天気/てんき	未格	射る/いる+する/する~テ形+くる/くる
薄日/うすび	ガ格	射る/いる+する/する~テ形+くる/くる
プルケルラ/プルケルラ	ノ格	花/はな
花/はな	未格	咲く/さく
一/いち+度/ど	無格	纏まる/まとまる
纏まる/まとまる	連用	咲く/さく
咲く/さく	連用	咲く/さく
暫く/しばらく	連用	休む/やすむ
休む/やすむ	連用	咲く/さく
纏まる/まとまる	連用	咲く/さく
多分/たぶん	連用	同じだ/おなじだ
開花/かいか	ノ格	タイミング/たいみんぐ
タイミング/たいみんぐ	未格	同じだ/おなじだ
同じだ/おなじだ	連用	日/ひ
偶々/たまたま	連用	咲く/さく
咲く/さく	ガ格	日/ひ
同じだ/おなじだ	連格	日/ひ
日/ひ	連用	一致/いっち
間隔/かんかく	ガ格	一致/いっち
小さい/ちいさい	連格	花/はな
花/はな	デ格	咲く/さく
沢山/たくさん	連用	咲く/さく
咲く/さく	連用	楽しい/たのしい
とても/とても	連用	賑やかだ/にぎやかだ
賑やかだ/にぎやかだ	連用	楽しい/たのしい
記録/きろく	連格	過去/かこ
過去/かこ	ノ格	測定/そくてい+値/ち
測定/そくてい+値/ち	未格	表示/ひょうじ+する/する+れる/れる
グラフ/ぐらふ	デ格	表示/ひょうじ+する/する+れる/れる
表示/ひょうじ	連用	見る/みる+こと/こと+出来る/できる
過去/かこ	ノ格	日付け/ひづけ
日付け/ひづけ	ヲ格	見る/みる+こと/こと+出来る/できる
遡る/さかのぼる	連用	見る/みる+こと/こと+出来る/できる
１/いち+年/ねん+分/ふん	無格	記憶/きおく
記憶/きおく	連用	便利だ/べんりだ
昨年/さくねん	ノ格	値/あたい
値/あたい	ト格	比較/ひかく+する/する+こと/こと+出来る/できる
比較/ひかく	連用	便利だ/べんりだ
体温/たいおん	ノ格	記録/きろく
記録/きろく	カラ格	計算/けいさん+する/する+こと/こと+出来る/できる
次の/つぎの	連体	生理/せいり+日/にち
排卵/はいらん+日/ひ	連体:ヤ	生理/せいり+日/にち
生理/せいり+日/にち	ヲ格	計算/けいさん+する/する+こと/こと+出来る/できる
自動/じどう+的だ/てきだ	連用	計算/けいさん+する/する+こと/こと+出来る/できる
甚平/じんべい	未格	知る/しる
羽織/はおり	ト格	言う/いう
言う/いう	ガ格	服/ふく
起源/きげん	ノ格	服/ふく
簡易/かんいa+服/ふく	連用	知る/しる
羽織/はおり	ト格	言う/いう
言う/いう	未格	知る/しる
良い/よい	連用	知る/しる
潤一郎/じゅんいちろう	ノ格	物語/ものがたり
物語/ものがたり	複合辞連用	着る/きる~テ形+いる/いる
大阪/おおさか	デ格	呼ぶ/よぶ+れる/れる
半袖/はんそで	ト格	呼ぶ/よぶ+れる/れる
呼ぶ/よぶ	連用	着る/きる~テ形+いる/いる
庶民/しょみん	ガ格	着る/きる~テ形+いる/いる
夏/なつ	ニ格	着る/きる~テ形+いる/いる
甚平/じんべい	未格	着る/きる
作務衣/さむえ	ト格	並ぶ/ならぶ
並ぶ/ならぶ	連用	着る/きる
夏/なつ	ニ格	着る/きる
着る/きる	連格	ホームウェア/ホームウェア
ホームウェア/ホームウェア	ト格	する/する
する/する	連用	メジャーだ/めじゃーだ
メジャーだ/めじゃーだ	連格	衣服/いふく
効率/こうりつ	ノ格	良い/よい
良い/よい	連格	筋肉/きんにく
筋肉/きんにく	ノ格	付け/つけv?就け/つけv?漬け/つけv?点け/つけv?着け/つけv+方/かた
付け/つけv?就け/つけv?漬け/つけv?点け/つけv?着け/つけv+方/かた	ヲ格	学ぶ/まなぶ
学ぶ/まなぶ	連用	欠かせる/かかせる
呼吸/こきゅう+法/ほう	未格	欠かせる/かかせる
呼吸/こきゅう+法/ほう	ニヨル	変わる/かわる~テ形+くる/くる
筋肉/きんにく	ノ格	付/つき+方/かた
付/つき+方/かた	ガ格	変わる/かわる~テ形+くる/くる
呼吸/こきゅう	ト格	吐き出す/はきだす
酸素/さんそ	ヲ格	取り入れる/とりいれる
取り入れる/とりいれる	連用	吐き出す/はきだす
炭素/たんそ	ヲ格	吐き出す/はきだす
吐き出す/はきだす	複合辞連用	こと/こと
こと/こと	ノ格	繰り返し/くりかえしv
二/に+人/にん	ノ格	イニシャル/イニシャル
イニシャル/イニシャル	ヲ格	デザイン/でざいん
指輪/ゆびわ	ノ格	表面/ひょうめん
表面/ひょうめん	ニ格	デザイン/でざいん
内側/うちがわ	ニ格	合わせる/あわせる
合わせる/あわせる	連用	浮く/うく+上がる/あがる
浮く/うく	連用	彫刻/ちょうこく+する/する~テ形+いる/いる
ボール/ぼーる	ヲ格	彫刻/ちょうこく+する/する~テ形+いる/いる
ここ/ここ	デ格	紹介/しょうかい+する/する~テ形+いる/いる
紹介/しょうかい	連格	指輪/ゆびわ
指輪/ゆびわ	未格	マリッジリング/マリッジリング
全て/すべて	連用	マリッジリング/マリッジリング
メード/めーど	ノ格	マリッジリング/マリッジリング
茨城/いばらき+県/けん	ノ格	南部/なんぶ
南部/なんぶ	ニ格	位置/いち
位置/いち	連用	地域/ちいき
茨城/いばらき+県/けん	デ格	地域/ちいき
最も/もっとも	連用	多い/おおい
人口/じんこう	ガ格	多い/おおい
多い/おおい	連格	地域/ちいき
石岡/いしおか+市/し	無格	成る/なる
稲敷/いなしき+市/し	無格	成る/なる
牛久/うしく+市/し	無格	成る/なる
かすみがうら/かすみがうら+市/し	無格	成る/なる
つくば/つくば+市/し	無格	成る/なる
土浦/つちうら+市/し	無格	成る/なる
取手/とりで+市/し	無格	成る/なる
竜ヶ崎/竜ヶ崎+市/し	カラ格	成る/なる
南瓜/かぼちゃ	連体	蓮根/れんこん
蓮根/れんこん	連体	梨/なし
梨/なし	ガ格	生産/せいさん+する/する+れる/れる~テ形+いる/いる
主だ/おもだ	連用	指す/さす
エディタ/エディタ	連体:ヤ	コンソール/コンソール
コンソール/コンソール	デ格	指す/さす
文字/もじ	ノ格	位置/いち
位置/いち	ヲ格	示す/しめす
示す/しめす	連格	もの/もの
もの/もの	ヲ格	指す/さす
位置/いち	ガ格	表示/ひょうじ+する/する+れる/れる
見付ける/みつける	連用	表示/ひょうじ+する/する+れる/れる
点滅/てんめつ	連用	表示/ひょうじ+する/する+れる/れる
表示/ひょうじ	連格	こと/こと
こと/こと	ガ格	多い/おおい
ポインタ/ポインタ	ノ格	こと/こと
こと/こと	ヲ格	呼ぶ/よぶ
カーソル/カーソル	ト格	呼ぶ/よぶ
呼ぶ/よぶ	連格	場合/ばあい
場合/ばあい	未格	有る/ある
移動/いどう	未格	有る/ある
我々/われわれ	ノ格	社会/しゃかい
社会/しゃかい	ノ格	力学/りきがく
力学/りきがく	ノ格	中心/ちゅうしん
中心/ちゅうしん	ニ格	有る/ある
社会/しゃかい+的だ/てきだ	隣	経済/けいざい+的だ/てきだ
経済/けいざい+的だ/てきだ	未格	計画/けいかく+的だ/てきだ
計画/けいかく+的だ/てきだ	連用	言う/いう
言う/いう	連用	そう/そう
それほど/それほど	連用	用いる/もちいる
大仰/大仰	連格	言葉/ことば
言葉/ことば	ヲ格	用いる/もちいる
用いる/もちいる	連用	有る/ある
唯/ただ	連用	有る/ある
生活/せいかつ	ノ格	中心/ちゅうしん
中心/ちゅうしん	ニ格	有る/ある
移動/いどう	ガ格	有る/ある
有る/ある	ト格	言う/いう+こと/こと+出来る/できる
こんな/こんな	連体	サイト/さいと
サイト/さいと	ガ格	有る/ある
有る/ある	未格	知る/しる
アート/あーと+系/けい	ノ格	ファイル/ふぁいる
ファイル/ふぁいる	ガ格	有る/ある
一杯/いっぱいa	未格	有る/ある
ゴダール/ゴダール	ノ格	インタビュー/いんたびゅー
インタビュー/いんたびゅー	連体:ヤ	音源/おんげん
関連/かんれん	ノ格	音源/おんげん
貴重だ/きちょうだ	連格	音源/おんげん
音源/おんげん	同格未格	もの/もの
面白い/おもしろい	連格	もの/もの
もの/もの	ガ格	幾ら/いくら
米軍/べいぐん	未格	行う/おこなう~テ形+いる/いる
寒冷/かんれいa+地/ち	ノ格	訓練/くんれん
訓練/くんれん	未格	行う/おこなう~テ形+いる/いる
行う/おこなう	連用	使う/つかう~テ形+いる/いる
自衛/じえい+隊/たい	連用	使う/つかう~テ形+いる/いる
スキー/すきー	ヲ格	使う/つかう~テ形+いる/いる
ラケット/らけっと	ヲ格	大きい/おおきい+する/する
大きい/おおきい	連格	かんじき/かんじき
かんじき/かんじき	ヲ格	履く/はく~テ形+いる/いる
しかし/しかし	連用	仕方無い/しかたない
スピード/すぴーど	未格	部隊/ぶたい
行軍/こうぐん	未格	遅い/おそい
遅い/おそい	連格	部隊/ぶたい
ハワイ/はわい	ノ格	部隊/ぶたい
部隊/ぶたい	連用	仕方無い/しかたない
議長/ぎちょう	ノ格	議長/ぎちょう
議長/ぎちょう	連体	就任/しゅうにん
就任/しゅうにん	ヲ格	祝う/いわう
会期/かいき	複合辞連用	尽力/じんりょく
議長/ぎちょう	ノ格	尽力/じんりょく
尽力/じんりょく	ニ格	表する/ひょうする
心/こころ	ヨリ格	表する/ひょうする
謝意/しゃい	ヲ格	表する/ひょうする
又/また	連用	表する/ひょうする
総長/そうちょう	ノ格	指導/しどう
今日/きょう	連体	指導/しどう
指導/しどう	ニ格	表する/ひょうする
敬意/けいい	ヲ格	表する/ひょうする
プラズマディスプレイ/プラズマディスプレイ	ノ格	工場/こうじょう
工場/こうじょう	ヲ格	買収/ばいしゅう
買収/ばいしゅう	連用	導入/どうにゅう
１０００億/１０００億+円/えん	ヲ格	投じる/とうじる
投じる/とうじる	連用	導入/どうにゅう
パネル/ぱねる	ノ格	装置/そうち
装置/そうち	ヲ格	導入/どうにゅう
出水/いずみ	ノ格	工場/こうじょう
工場/こうじょう	連用	閉鎖/へいさ
閉鎖/へいさ	連用	良い/よい
知り合い/しりあいv	ガ格	要る/いる
沢山/たくさん	連用	要る/いる
煎る/いる?要る/いる	連用	成る/なる~テ形+る/る
気/き	ニ格	成る/なる~テ形+る/る
東京/とうきょう	隣	２３/２３+区/く
２３/２３+区/く	ノ格	中央/ちゅうおう
中央/ちゅうおう	カラ格	位置/いち
やや/やや	連用	位置/いち
寄り/よりv	ニ格	位置/いち
位置/いち	連用	接する/せっする
東/ひがし	未格	接する/せっする
隅田川/すみだがわ	ニ格	接する/せっする
区/く	ノ格	駅/えき
中心/ちゅうしん+駅/えき	連格	上野/うえの+駅/えき
上野/うえの+駅/えき	ニ格	停車/ていしゃ
新幹線/しんかんせん	未格	停車/ていしゃ
面積/めんせき	未格	狭い/せまい
２３/２３+区/く	ノ格	中/なか
中/なか	デ格	狭い/せまい
一番/いちばん	連用	狭い/せまい
私/わたし	ニ格	有る/ある
変革/へんかく	ヲ格	実現/じつげん
実現/じつげん	連格	為/ため
為/ため	連体	文化/ぶんか
文化/ぶんか	ガ格	有る/ある
方法/ほうほう+論/ろん	連体:ヤ	仕組み/しくみv
仕組み/しくみv	ガ格	有る/ある
有る/ある	連用	成功/せいこう
それ/それ	デ格	成功/せいこう
プロジェクト/ぷろじぇくと	ガ格	成功/せいこう
それ/それ	ヲ格	適用/てきよう
適用/てきよう	未格	人/ひと
人/ひと	連用	カルチャー/かるちゃー
その/その	連体	基盤/きばん
基盤/きばん	未格	カルチャー/かるちゃー
ケンブリッジ/けんぶりっじ	ノ格	カルチャー/かるちゃー
日本/にほん	ノ格	企業/きぎょう
企業/きぎょう	連用	嬉しい/うれしい
寮/りょう	ガ格	有る/ある
有る/ある	未格	嬉しい/うれしい
基本/きほん+的だ/てきだ	連用	入寮/にゅうりょう
入寮/にゅうりょう	連格	人/ひと
人/ひと	未格	出来る/できる
出来る/できる	連用	有り難い/ありがたい
そこ/そこ	未格	有り難い/ありがたい
だが/だが	連用	厳しい/きびしい
寮/りょう	ヲ格	出る/でる~テ形+しまう/しまう
出る/でる	ト格	出る/でる
手当て/てあて	ガ格	出る/でる
全く/まったく	連用	出る/でる
出る/でる	連用	厳しい/きびしい
そこ/そこ	未格	厳しい/きびしい
蜂/はち	連体:ヤ	害虫/がいちゅう
害虫/がいちゅう	ノ格	発生/はっせい
発生/はっせい	ノ格	原因/げんいん
原因/げんいん	ヲ格	調査/ちょうさ
調査/ちょうさ	連用	アドバイス/あどばいす
捜索/そうさく	連用	駆除/くじょ
巣/す	連体:ヤ	害虫/がいちゅう
害虫/がいちゅう	ヲ格	駆除/くじょ
蜂/はち	ノ格	害虫/がいちゅう
駆除/くじょ	連体	駆除/くじょ
駆除/くじょ	連体	害虫/がいちゅう
害虫/がいちゅう	隣	１/いち+匹/ひき
１/いち+匹/ひき	カラ格	依頼/いらい+出来る/できる
調査/ちょうさ	カラ格	依頼/いらい+出来る/できる
そこ/そこ	ニ格	住む/すむ
住む/すむ	連格	マーサ/マーサ
ジョージ/じょーじ	ト格	マーサ/マーサ
マーサ/マーサ	ノ格	元/もと?基/もと
元/もと?基/もと	ニ格	やってくる/やってくる
若い/わかい	連格	夫婦/ふうふ
夫婦/ふうふ	ガ格	やってくる/やってくる
マーサ/マーサ	ガ格	誘う/さそう
青年/せいねん	ヲ格	誘う/さそう
ベッド/べっど	ニ格	誘う/さそう
誘う/さそう	連用	言う/いう
ジョージ/じょーじ	未格	言う/いう
文句/もんく	ヲ格	言う/いう
既に/すでに	連用	無い/ない
二/に+人/にん	ノ格	間/あいだ
間/あいだ	ニ格	無い/ない
愛/あい	ノ格	かけら/かけら
かけら/かけら	未格	無い/ない
斎場/さいじょう	未格	斎場/さいじょう
杉並/すぎなみ+区/く	ニ格	有る/ある
有る/ある	連格	斎場/さいじょう
堀/ほり	ノ格	うち/うち
うち/うち	連用	斎場/さいじょう
民間/みんかん	ノ格	斎場/さいじょう
斎場/さいじょう	連用	経営/けいえい
東京/とうきょう+都/と	デ格	運営/うんえい
６/ろく+つ/つ	ノ格	斎場/さいじょう
斎場/さいじょう	ヲ格	運営/うんえい
運営/うんえい	連格	会社/かいしゃ
会社/かいしゃ	複合辞連用	経営/けいえい
斎場/さいじょう	ノ格	中/なか
中/なか	デ格	小さい/ちいさい
規模/きぼ	ガ格	小さい/ちいさい
小さい/ちいさい	連格	斎場/さいじょう
プラハ/ぷらは	ノ格	ホテル/ほてる
ホテル/ほてる	ノ格	予約/よやく
検索/けんさく	連体	予約/よやく
予約/よやく	ガ格	出来る/できる
価格/かかく	未格	安値/やすね
１/いち+泊/はく	隣	部屋/へや
部屋/へや	ノ格	安値/やすね
すぐ/すぐ	隣	部屋/へや
部屋/へや	ヲ格	押さえる/おさえる+られる/られる
押さえる/おさえる	連格	決済/けっさい
予約/よやく	連体:ヤ	決済/けっさい
決済/けっさい	未格	便利だ/べんりだ
平成/へいせい	隣	１８/１８+年/ねん
１８/１８+年/ねん	隣	１/いち+月/がつ
１/いち+月/がつ	隣	１３/１３+日/にち
１３/１３+日/にち	無格	開催/かいさい+する/する+れる/れる
会合/かいごう	ガ格	開催/かいさい+する/する+れる/れる
平成/へいせい	隣	１７/１７+年/ねん
１７/１７+年/ねん	隣	１２/１２+月/がつ
１２/１２+月/がつ	隣	１２/１２+日/にち
１２/１２+日/にち	無格	視察/しさつ
大臣/だいじん	ガ格	視察/しさつ
鉄道/てつどう+駅/えき	ノ格	対策/たいさく
対策/たいさく	ノ格	状況/じょうきょう
状況/じょうきょう	ヲ格	視察/しさつ
新ただ/あらただ	連格	対策/たいさく
対策/たいさく	複合辞連用	プラクティス/プラクティス+集/しゅう
プラクティス/プラクティス+集/しゅう	ヲ格	開設/かいせつ
他/た	ノ格	方法/ほうほう
方法/ほうほう	デ格	考える/かんがえる+られる/られる
考える/かんがえる	連格	程/ほど
程/ほど	ニ格	早い/はやい
早い/はやい	連用	実現/じつげん+出来る/できる
アップ/あっぷ	ガ格	実現/じつげん+出来る/できる
実現/じつげん	連格	トレーニング/とれーにんぐ
軽い/かるい	連格	運動/うんどう
運動/うんどう	連用	する/する
ハードだ/はーどだ	連格	トレーニング/とれーにんぐ
トレーニング/とれーにんぐ	ヲ格	する/する
する/する	ト格	同等だ/どうとうだ
同等だ/どうとうだ	連格	結果/けっか
結果/けっか	ガ格	得る/える+こと/こと+出来る/できる
そして/そして	連用	多い/おおい
筋力/きんりょく	ガ格	アップ/あっぷ
アップ/あっぷ	連用	減る/へる~テ形+いく/いく
関節/かんせつ	ノ格	痛み/いたみv
痛み/いたみv	未格	減る/へる~テ形+いく/いく
減る/へる	連格	こと/こと
こと/こと	ガ格	多い/おおい
昨年/さくねん+末/まつ	ニ格	送る/おくる~テ形+頂く/いただく
クリエイティブ/クリエイティブa	ノ格	方/かた
方/かた	カラ格	送る/おくる~テ形+頂く/いただく
新しい/あたらしい	連格	ネット/ねっと
ネット/ねっと	ノ格	稼ぎ/かせぎv+方/かた
稼ぎ/かせぎv+方/かた	隣	成功/せいこう+術/じゅつ
成功/せいこう+術/じゅつ	複合辞連用	本/ほん
本/ほん	ヲ格	送る/おくる~テ形+頂く/いただく
関連/かんれん	ノ格	書籍/しょせき
書籍/しょせき	ガ格	有る/ある
沢山/たくさんa	未格	有る/ある
有る/ある	連用	する/する
これ/これ	カラ格	する/する
ドロップシッピング/ドロップシッピング	ノ格	書籍/しょせき
書籍/しょせき	ニ格	する/する
ドロップシッピング/ドロップシッピング	未格	思う/おもう~テ形+いる/いる
単純だ/たんじゅんだ	連用	決定/けってい+出来る/できる
価格/かかく	ヲ格	決定/けってい+出来る/できる
自分/じぶん	デ格	決定/けってい+出来る/できる
決定/けってい	連格	アフィリエイト/アフィリエイト
アフィリエイト/アフィリエイト	ト格	思う/おもう~テ形+いる/いる
思う/おもう	連用	有る/ある
違う/ちがう	連格	要素/ようそ
要素/ようそ	未格	有る/ある
安達太良/安達太良+山/やま	ノ格	紅葉/こうよう
紅葉/こうよう	ノ格	見頃/みごろ
見頃/みごろ	ガ格	迎える/むかえる
ピーク/ぴーく	ヲ格	迎える/むかえる
１３/１３+日/にち	未格	満喫/まんきつ
大勢/おおぜい	ノ格	観光/かんこう+客/きゃく
登山/とざん+客/きゃく	連体:ヤ	観光/かんこう+客/きゃく
観光/かんこう+客/きゃく	ガ格	満喫/まんきつ
中腹/ちゅうふく	ノ格	展望/てんぼう+台/だい
展望/てんぼう+台/だい	デ格	満喫/まんきつ
絶景/ぜっけい	ヲ格	満喫/まんきつ
紅葉/こうよう	未格	楽しめる/たのしめる
来週/らいしゅう+末/まつ	マデ格	楽しめる/たのしめる
楽しめる/たのしめる	ト格	言う/いう
リフレッシュ/リフレッシュ	ガ格	ホテル/ほてる
テーマ/てーま	ノ格	ホテル/ほてる
和室/わしつ	括弧並列	和洋/わよう+室/しつ
和洋/わよう+室/しつ	ノ格	スタイル/すたいる
スタイル/すたいる	デ格	寛ぐ/くつろぐ+頂ける/いただける
ゆっくり/ゆっくり?ユックリ/ゆっくり	連用	寛ぐ/くつろぐ+頂ける/いただける
ユネッサン/ユネッサン	ト格	結ぶ/むすぶ+れる/れる~テ形+いる/いる
通路/つうろ	デ格	結ぶ/むすぶ+れる/れる~テ形+いる/いる
結ぶ/むすぶ	連用	勧める/すすめる
中心/ちゅうしん	ニ格	楽しむ/たのしむ
楽しむ/たのしむ	連用	勧める/すすめる
ユネッサンイン/ユネッサンイン	ガ格	勧める/すすめる
文章/ぶんしょう+力/りょく	ガ格	無い/ない
無い/ない	連格	為/ため
為/ため	連用	失敗/しっぱい
プレゼン/プレゼン	ニ格	失敗/しっぱい
失敗/しっぱい	連格	会話/かいわ
会話/かいわ	ガ格	上手い/うまい
上手い/うまい?旨い/うまい	連用	失敗/しっぱい
プレゼン/プレゼン	ニ格	失敗/しっぱい
こういう/こういう	連体	経験/けいけん
経験/けいけん	未格	無い/ない
なかなか/なかなか	連用	無い/ない
なぜなら/なぜなら	連用	付く/つく
多く/おおく	ノ格	場合/ばあい
場合/ばあい	連用	失敗/しっぱい
失敗/しっぱい	連格	こと/こと
こと/こと	ニ格	付く/つく
気/き	ガ格	付く/つく
プログラム/ぷろぐらむ	未格	作成/さくせい
人間/にんげん	ガ格	作成/さくせい
作成/さくせい	連格	為/ため
為/ため	連用	混入/こんにゅう+する/する~テ形+しまう/しまう
どうしても/どうしても	連用	混入/こんにゅう+する/する~テ形+しまう/しまう
誤り/あやまりv	ガ格	混入/こんにゅう+する/する~テ形+しまう/しまう
この/この	連体	為/ため
為/ため	連用	持つ/もつ
デバッグ/デバッグ	未格	持つ/もつ
過程/かてい	ニオク	持つ/もつ
非常だ/ひじょうだ	連用	重要だ/じゅうようだ
重要だ/じゅうようだ	連格	意味/いみ
